,x,y,z
667,8.818458162131996,11.387688944487966,23.65928342114759
668,9.075381240367593,11.656596330485913,24.032587781787058
669,9.333502749379425,11.900088151360803,24.44959933091503
670,9.590161289577564,12.112464013910227,24.9083050702098
671,9.84239156201083,12.287837904119696,25.405688436746903
672,10.086936196221716,12.420301827472393,25.93762053279563
673,10.320272759346784,12.504129710178551,26.498778572636382
674,10.53865845442996,12.534018559102451,27.082604769639023
675,10.738194464897209,12.5053595235164,27.681319382340654
676,10.914910970759127,12.414526472727433,28.28600068964797
677,11.064872520955959,12.259164487349326,28.886741849863547
678,11.184301717595295,12.038455987198464,29.472889656526693
679,11.269717144555612,11.75333900417328,30.033363172100838
680,11.31807933051738,11.406651336114221,30.55704154832254
681,11.326936531077063,11.003176831799644,31.03320095421087
682,11.294560561149321,10.54957631653816,31.451971784905368
683,11.220062136688206,10.054195509572853,31.80478082332396
684,11.10347547397667,9.526754781935379,32.08474031822018
685,10.945803404772542,8.977939094706812,32.28694812374573
686,10.749016973765968,8.418918790069952,32.40867040355267
687,10.516007155396366,7.86084087217398,32.449390202543455
688,10.250490527074128,7.314334271381266,32.41071971906777
689,9.956874901504841,6.789070521688621,32.2961890014991
690,9.64009446352322,6.293413652060259,32.110936553611936
691,9.305426382376924,5.834181348435961,31.86133593322116
692,8.958301878982827,5.4165257623094405,31.554595758728336
693,8.604124267315488,5.043929086041942,31.19836860096947
694,8.248104749188133,4.718298186227309,30.80039803146194
695,7.8951240928920505,4.440135441335853,30.36822426073536
696,7.54962522773643,4.208759842739463,29.908959150101698
697,7.215538689236734,4.022552982728807,29.429132500961284
698,6.896240118585941,3.8792078443742013,28.934604501032826
699,6.594536891164767,3.7759631953801236,28.43053453531902
700,6.312679521586302,3.709811804665505,27.921394233626657
701,6.0523927498942225,3.677675816735486,27.41101225081246
702,5.814921056578349,3.6765469103977235,26.902639308620838
703,5.601083641960287,3.703592099203367,26.39902389417198
704,5.411334487684595,3.7562281889865594,25.90249121489414
705,5.245823857814791,3.8321691233673416,25.415020187257056
706,5.104458384370046,3.9294509198702334,24.938315157742284
707,4.986957637920065,4.046438839305142,24.473870607141514
708,4.892905758058572,4.181821029992191,24.023028248378232
709,4.821797285251934,4.334592299523734,23.587026723723003
710,4.773076786679114,4.504031002162914,23.167044598248896
711,4.746172208227494,4.689671364532821,22.764237600524662
712,4.740522123858027,4.891272950780217,22.37977114347133
713,4.755597206550246,5.10878841362761,22.014849122682115
714,4.790916327257983,5.342330197420881,21.670739878497628
715,4.846057714274273,5.592136452002358,21.34880005142196
716,4.920665588047081,5.858536075682207,21.050496876642377
717,5.014452636810593,6.141912523656701,20.777429261904665
718,5.127198625495204,6.442665787242066,20.53134777608031
719,5.25874534166989,6.761171763537472,20.314173440406893
720,5.408987983856648,7.097738092073527,20.128014953820035
721,5.577862994678337,7.452555436391658,19.975183688910708
722,5.765332238849669,7.825643141434902,19.858205455717467
723,5.9713633291081925,8.216788215702978,19.779827637162143
724,6.195905817767671,8.625476691609935,19.74301984518079
725,6.438862905151898,9.050816638478201,19.750965728121624
726,6.700058278484528,9.491452479858664,19.807042983853336
727,6.979197698621942,9.945470849873091,19.914788018575777
728,7.275825013747057,10.410299069910625,20.077841077418547
729,7.589272419363414,10.882598499729495,20.299867125755153
730,7.918605027400021,11.3581565752116,20.584447382185044
731,8.26256018218118,11.831783331863273,20.93493634291145
732,8.619482497149388,12.297220635120992,21.354279592187627
733,8.987256310946549,12.747075136130654,21.844788916676052
734,9.363238193464959,13.17278898130746,22.407873526864357
735,9.744193272249209,13.564665213253887,23.043729841856965
736,10.126240466349676,13.911967104425617,23.75099757452046
737,10.50481313015727,14.20311163640645,24.526396881793517
738,10.874642980782188,14.425976036493292,25.364369967684475
739,11.229776286353298,14.568331632436948,26.25676015900806
740,11.563631820961662,14.618410250390555,27.19257093907789
741,11.86910966390455,14.56559427170713,28.157854853468695
742,12.13875812468481,14.401202363322064,29.135785081351184
743,12.365002548548535,14.119320135847369,30.10695793444521
744,12.540434307278419,13.7176015321979,31.049960017495255
745,12.658151029770368,13.197947284483671,31.942207892374878
746,12.712130655241697,12.566957182714496,32.76103178201097
747,12.697613307988977,11.836059030220534,33.484932284278955
748,12.611457880212132,11.02124294825554,34.094897763260896
749,12.452436387016473,10.142375054517347,34.57563990186904
750,12.22143025376656,9.222123928152659,34.9165956396156
751,11.92149962120517,8.284595776840453,35.11256186635428
752,11.557809236768698,7.3538257831166405,35.16387493740591
753,11.137410891403492,6.452300526059417,35.07611276135869
754,10.668899854869085,5.599681767427268,34.859368975924546
755,10.161978046124904,4.811865743035646,34.527210243191405
756,9.626966815815978,4.100453413667764,34.095465377122586
757,9.074315475601157,3.472640450405943,33.581002256497776
758,8.514147973081636,2.931476294446856,33.00062721279434
759,7.955880805218158,2.4764007310228897,32.37020071662484
760,7.407932797798631,2.1039487637491985,31.704014854601247
761,6.877534394393688,1.8085183448623676,31.0144335689972
762,6.370632789440556,1.5831144559098123,30.311763478354106
763,5.891880956087482,1.4200093491843764,29.60430419422056
764,5.444693795397171,1.3112855623955388,28.898521342793934
765,5.031352972097008,1.249250970970163,28.199289590641786
766,4.6531427719843235,1.226731498518626,27.510162760748198
767,4.310501644637753,1.2372570096261728,26.833639988516556
768,4.0031771811365955,1.2751604070073022,26.17140823923778
769,3.730375503723666,1.3356105710402064,25.52455094996098
770,3.49089901045532,1.4145980102996203,24.893719547529248
771,3.28326891043975,1.5088891437738927,24.27926921420527
772,3.105830933773164,1.6159618494673127,23.681362923310328
773,2.956844025342579,1.7339317972178645,23.10004895502078
774,2.8345528025301077,1.8614763889638652,22.535317308303114
775,2.7372451611734836,1.9977609414610984,21.987140044566843
776,2.663296739202245,2.1423700502247196,21.455499924747016
777,2.6112040703044928,2.2952458068237735,20.940410931776377
778,2.5796082439564207,2.456633625851762,20.44193352552695
779,2.5673107821459547,2.627035795452458,19.96018682171584
780,2.573283283476605,2.807172428088414,19.495359346364236
781,2.5966721979377856,2.9979492000672945,19.04771959595822
782,2.6367998981507363,3.200431084399807,18.617627320119112
783,2.6931630167756433,3.4158211668230307,18.20554622182311
784,2.765428831780382,3.6454435620038455,17.812058621625233
785,2.8534303048027283,3.8907293946262667,17.437882539025164
786,2.957160213785082,4.15320476114032,17.083891589608626
787,3.076764668520606,4.434479528334658,16.751138066012533
788,3.2125361545020112,4.736235742646902,16.440879550279444
789,3.3649061133165,5.060214308810141,16.154609381200306
790,3.534436932865864,5.40819843880025,15.8940912583257
791,3.7218130834593026,5.781992164037021,15.66139818779398
792,3.9278309915170744,6.183391938959281,15.458955843631863
793,4.153387086261295,6.614149038603357,15.289590206040424
794,4.3994632814955015,7.075920067210531,15.15657901258144
795,4.667108960067004,7.570202456967793,15.063706077430835
796,4.957418309757083,8.098251365158944,15.015316845863703
797,5.271501615297269,8.660973911654452,15.016372592587214
798,5.6104488449329875,9.258796301043851,15.072499369771561
799,5.975283590544074,9.891499147820769,15.190026083370933
800,6.366905146271744,10.558016425735874,15.376003846586249
801,6.786016274218157,11.256194122235362,15.638195968498342
802,7.233034059019877,11.982506214377667,15.985024574330867
803,7.707981274555656,12.731728416955407,16.42545600795882
804,8.21035598879563,13.496574816307595,16.96880309005279
805,8.738977871546826,14.267309604276209,17.624418513031042
806,9.291811044819765,15.031356278423974,18.401251048532988
807,9.865765568180185,15.772940330876668,19.307236243436915
808,10.456483044449834,16.47281862118615,20.348497926531834
809,11.058116602123466,17.108168451932215,21.528348801224958
810,11.663121787104341,17.652729503056158,22.846100715761324
811,12.262082558699523,18.077307758331052,24.29573070403056
812,12.843605078662677,18.350755240016074,25.864498953639828
813,13.394320094798017,18.44152300846112,27.53167751352243
814,13.899040386164327,18.319836391291233,29.267616068604273
815,14.341119986677016,17.960451558061504,31.033427765479622
816,14.703053143815465,17.34581952692428,32.781599599824105
817,14.967329782126347,16.469320201368433,34.45778867376946
818,15.117528824050556,15.33806847191887,36.003931776548775
819,15.139582788837387,13.974691093822578,37.36256385146909
820,15.023093619335906,12.417491077433427,38.481938743063466
821,14.762533365145659,10.718604696167228,39.32124501965061
822,14.358140498247815,8.940116075829744,39.85501608034302
823,13.816338056006009,7.148555050165925,40.075850078407946
824,13.149559755422,5.408629229694958,39.994829274834345
825,12.375466702849296,3.7772756943428156,39.63951142668005
826,11.515647601998648,2.299059076416259,39.049913284463464
827,10.59398874944041,1.0035994114868494,38.2733338049463
828,9.634949815645054,-0.09479241011648809,37.359032778890096
829,8.6619755930689,-0.9955825974911547,36.353658703642594
830,7.696219774012895,-1.7092186495540402,35.297990683275266
831,6.755675931656201,-2.25379586513035,34.22516570803317
832,5.854728751977546,-2.6518099279223577,33.160235477676345
833,5.004074883987555,-2.9274096188243965,32.12070625330711
834,4.21092643370636,-3.104338749300798,31.117664317065227
835,3.4793999154056445,-3.2045779126493206,30.157138514290725
836,2.811002132600148,-3.2475876091642415,29.24144807272781
837,2.205143158423709,-3.2500088648721013,28.37038636717007
838,1.6596279560941278,-3.2256763258587653,27.54217538258031
839,1.1710975278988385,-3.1858213772595994,26.754183146301106
840,0.7354056373829947,-3.1393734331111887,26.003429187007384
841,0.3479277303335763,-3.0932968044669855,25.286917279481585
842,0.003805276853520112,-3.0529242692907435,24.60183704799781
843,-0.3018676777609063,-3.022265717089579,23.945671887830628
844,-0.5739074816937735,-3.0042817660396963,23.31624388082442
845,-0.8169449101283658,-3.001119375171538,22.711719175162234
846,-1.035362356632683,-3.014310522451629,22.130590822473582
847,-1.2332571732145776,-3.0449370704079652,21.57165077033577
848,-1.4144251629339164,-3.0937657776980036,21.03395865463416
849,-1.582359224410325,-3.1613575615702585,20.51681209215258
850,-1.7402590581263184,-3.2481549000943377,20.01972113602061
851,-1.8910486423231203,-3.3545508768875356,19.542388215597594
852,-2.037398865779562,-3.4809429209405622,19.08469405199508
853,-2.181753271295662,-3.627773833996587,18.646689568864886
854,-2.3263553275657545,-3.7955622519623495,18.228593587993583
855,-2.473276020005414,-3.984924263086539,17.830796023640023
856,-2.6244408443135265,-4.196587503828423,17.453866305890585
857,-2.7816555102650162,-4.431398668954257,17.098566827584666
858,-2.9466298261339405,-4.690324998803064,16.76587129077252
859,-3.120999343400853,-4.974449936067406,16.4569879050426
860,-3.3063444026675084,-5.2849627683990335,16.173387444083932
861,-3.504206239240661,-5.623141682982747,15.916836182917717
862,-3.7160997836148697,-5.990329246528787,15.689433699736334
863,-3.9435227299062614,-6.387898881709362,15.493655413244772
864,-4.187960345086571,-6.817210434351362,15.332399513255215
865,-4.45088535401305,-7.279552415066714,15.209037595866814
866,-4.733752060118417,-7.776067963198926,15.12746779225694
867,-5.037983650426468,-8.307661042140381,15.092168428534226
868,-5.364951389597859,-8.874878875914009,15.108249208809195
869,-5.7159441382294744,-9.477766250370353,15.181495500819425
870,-6.0921263494435625,-10.115687144396244,15.31839944522071
871,-6.494482428938831,-10.787109401881171,15.526169235299196
872,-6.923745126233065,-11.48934905509142,15.8127049803868
873,-7.380305519118901,-12.21827280948062,16.186526092814283
874,-7.864102248155072,-12.967960548157514,16.656631259505005
875,-8.374488078155316,-13.730335058813726,17.232268102925723
876,-8.910072776221158,-14.4947741322338,17.922586226105505
877,-9.468542911822421,-15.247731292126398,18.73614551734027
878,-10.046461749852819,-15.972406016184555,19.68025295068556
879,-10.639056176485992,-16.648522161016594,20.760107866281118
880,-11.240002774939052,-17.25229313062977,21.977750615112228
881,-11.841231810508123,-17.75667119729861,23.33083549199931
882,-12.432775749187172,-18.131991078331957,24.811288477181183
883,-13.00269728210165,-18.347116520469193,26.40396390742132
884,-13.537139205938404,-18.37117309689559,28.08547822437449
885,-14.020542595034122,-18.175890059702294,29.823463414281832
886,-14.436077341500939,-17.738471694401024,31.576529464414783
887,-14.766316776790948,-17.044776417832527,33.29522817170104
888,-14.994162740895106,-16.09241848776695,34.92424110020859
889,-15.10398831558229,-14.893262323752058,36.405851421204694
890,-15.082915716399267,-13.474710884030573,37.684505317827764
891,-14.922095233162398,-11.8792580005521,38.71196446168583
892,-14.617811509901369,-10.162015882231309,39.45227960120965
893,-14.172231947134362,-8.386323077717284,39.885683139114875
894,-13.593641060192654,-6.617993263963311,40.010594080481965
895,-12.89607628056972,-4.919136282826213,39.84327115469335
896,-12.098382280795368,-3.3426276377739876,39.41515949127997
897,-11.22280681649323,-1.9281517281787013,38.76849244135392
898,-10.293341307661777,-0.7003431071550883,37.95105871983352
899,-9.334041487611108,0.33095676167476484,37.01111919364878
900,-8.367541662682521,1.1687487980912818,35.9932643737107
901,-7.413912616605141,1.825901036788971,34.93564844779936
902,-6.4899312512657295,2.3218449417358564,33.86866044852482
903,-5.608753631965571,2.6794985207979813,32.81481002941784
904,-4.7799284166892155,2.922754367987217,31.789461958029644
905,-4.009660138221572,3.074660393278831,30.80203740589674
906,-3.3012280850715316,3.156265966268342,29.857366309564505
907,-2.655478679937544,3.1860192048596585,28.95697433612478
908,-2.071328891457824,3.179571262279329,28.100184293104356
909,-1.5462388760841086,3.149850695864309,27.284986667108157
910,-1.0766299188892667,3.107296374783308,26.50868280665388
911,-0.6582372895220092,3.0601674439463706,25.768330516036965
912,-0.2863968161751712,3.014876088784579,25.061031872371444
913,0.04373047432080385,2.976310216750802,24.3841031799783
914,0.33698844856380367,2.94812836341364,23.735161983087256
915,0.5981024400487873,2.9330190912464573,23.112159182238464
916,0.8315941051685544,2.932923195530725,22.513377396130615
917,1.0417270142047714,2.949220393722041,21.937410681970288
918,1.2324763521564983,2.982883820471029,21.383135889334252
919,1.4075170989879513,3.0346062676846044,20.849682269984946
920,1.5702260158576167,3.1049021496896874,20.33640334488997
921,1.7236936292408238,3.194188916621722,19.842853237014253
922,1.8707431579789136,3.3028512465369144,19.36876851488893
923,2.0139539668347135,3.4312909065285826,18.91405588487137
924,2.1556876608041002,3.579964729394315,18.47878568060047
925,2.298115367663122,3.7494127243423807,18.063190920383818
926,2.443245103331048,3.9402779336129607,17.667671659188812
927,2.592948386359239,4.153319260523786,17.292804395947744
928,2.748985473775694,4.389418123558149,16.939356370135236
929,2.9130287387539395,4.649579429013646,16.608304666864854
930,3.0866838077799104,4.934926993609028,16.300860127413483
931,3.2715081263628223,5.246693179769589,16.018496116453278
932,3.469026631703499,5.586202121182601,15.76298221375601
933,3.680744180651409,5.954845505901873,15.536422860673794
934,3.9081543131764556,6.354049441099603,15.341300880481091
935,4.15274382596877,6.785230442320115,15.18052558096196
936,4.415992487603905,7.249738070355162,15.057484803740843
937,4.699367045879031,7.748781188425409,14.976099764198931
938,5.004308460133669,8.283334252310551,14.94088077344643
939,5.332211039351357,8.854019518060808,14.956980882924052
940,5.684391887222302,9.460960628105632,15.030243065547772
941,6.062048761310635,10.10360283279903,15.167234662197163
942,6.466204168459474,10.780495296673218,15.375260401578679
943,6.897633281280848,11.48903178187676,15.662342293790642
944,7.356773131340439,12.225147848132,16.037151112506557
945,7.843610603019595,12.982976022348657,16.5088701416644
946,8.357547144952502,13.754465742100333,17.08696768842978
947,8.897239004667284,14.52898290506271,17.780851175670698
948,9.460413394706826,15.292915171155308,18.59937347833016
949,10.043663572351674,16.029324150086172,19.55016318086782
950,10.642229630125124,16.71770409111165,20.63875688660105
951,11.249777076223776,17.33392744596022,21.867526494552614
952,11.85819211319742,17.850477770121937,23.23442065092277
953,12.457420678889871,18.23708454694116,24.731580047336156
954,13.035387065695,18.461874524527854,26.343941587651134
955,13.578035811578285,18.493129403366254,28.048013282502247
956,14.069545170757083,18.301678848640123,29.811069994706102
957,14.492758538545386,17.86385274917452,31.591071100796924
958,14.8298679596083,17.164768958096793,33.33760758272817
959,15.06335805945715,16.201561111795197,34.994117285913006
960,15.177178364690954,14.985996570801783,36.501439986446805
961,15.158060185302038,13.545857894783575,37.80251968275195
962,14.996839956250192,11.92452748264812,38.84774178351868
963,14.689608708889985,10.178463733680063,39.600104304736654
964,14.238494211368993,8.372669164154345,40.03927801833088
965,13.651911706647528,6.57473056878214,40.163705952117255
966,12.944193592860989,4.848404866255041,39.99025020559423
967,12.134614720200394,3.247879618711962,39.551430445498795
968,11.245941210051551,1.8136792432916358,38.89084331192544
969,10.30271501337556,0.5707646147207537,38.05771945838024
970,9.329519973510079,-0.47116120406819006,37.10165119114197
971,8.349451855752251,-1.315589957824316,36.06831674740388
972,7.382947674394595,-1.9760942806401556,34.996650417325455
973,6.4470434788911195,-2.4728923771052034,33.917512399460406
974,5.555049893291487,-2.829668050596137,32.853616955403304
975,4.716578098902725,-3.070992213592084,31.820331031234073
976,3.9378210676532444,-3.220471188180934,30.82694312423587
977,3.2219918420698264,-3.2995864382158593,29.87807491466369
978,2.5698340140412577,-3.3271019943721245,28.9750138444113
979,1.9801404131999194,-3.318887211843696,28.11684580982711
980,1.4502376506955579,-3.2880120508267763,27.301344627948147
981,0.9764126805433244,-3.2449997670644053,26.525624782482367
982,0.5542714357825514,-3.1981537828111306,25.78659019907362
983,0.17902891392318326,-3.153903946699673,25.081221340874468
984,-0.15426437213910238,-3.117139449499422,24.406742371802526
985,-0.45055187987513434,-3.091511171323907,23.76070454415493
986,-0.7146478090200117,-3.079696284980439,23.14101461800975
987,-0.9511526566160544,-3.0836239547036306,22.545929876887904
988,-1.1643997864248121,-3.1046642480262774,21.974035051336106
989,-1.3584262325849588,-3.143783928538291,21.4242114871737
990,-1.5369620021802919,-3.2016733254104492,20.895605166430123
991,-1.7034331345033076,-3.2788484412331735,20.387597531104152
992,-1.8609746651762942,-3.375732142807762,19.899781254386152
993,-2.012450412939441,-3.4927178400594188,19.43194194087772
994,-2.160477155651439,-3.630218581450522,18.9840460370494
995,-2.3074512982313475,-3.788704021369615,18.556234852547203
996,-2.4555765705451744,-3.968727262652738,18.14882442327318
997,-2.606891639755931,-4.170943149411583,17.762310908796433
998,-2.7632967907214963,-4.396119178940258,17.397381252822846
999,-2.9265790295433725,-4.645139810724038,17.054928906268852
1000,-3.098435107661439,-4.919004568014547,16.736074489695305
